0.800,6.866,-0.241,-0.197,-0.701,3.537,0.150,3.804,1.171,5.501,1.336,1.804,0.702,5.931,-1.341,1.533,-0.841,2.540,1.139,5.072,-0.394,-0.126,3.955
0.850,6.801,-0.241,-0.262,-0.701,3.477,0.155,3.745,1.169,5.436,1.336,1.767,0.713,5.866,-1.341,1.468,-0.841,2.479,1.156,5.007,-0.394,-0.133,3.890
0.900,6.736,-0.241,-0.327,-0.701,3.418,0.158,3.687,1.168,5.371,1.336,1.730,0.724,5.801,-1.341,1.403,-0.841,2.418,1.173,4.942,-0.394,-0.140,3.825
0.950,6.671,-0.241,-0.392,-0.701,3.358,0.162,3.628,1.166,5.306,1.336,1.693,0.735,5.736,-1.341,1.338,-0.841,2.357,1.190,4.877,-0.394,-0.147,3.761
1.000,6.606,-0.241,-0.457,-0.701,3.299,0.166,3.570,1.165,5.241,1.336,1.656,0.747,5.671,-1.341,1.273,-0.841,2.296,1.207,4.812,-0.394,-0.154,3.696
1.050,6.541,-0.241,-0.522,-0.701,3.240,0.170,3.511,1.164,5.176,1.336,1.619,0.758,5.606,-1.341,1.208,-0.841,2.235,1.224,4.747,-0.394,-0.161,3.632
1.100,6.476,-0.241,-0.587,-0.701,3.180,0.174,3.453,1.162,5.111,1.336,1.582,0.769,5.541,-1.341,1.143,-0.841,2.175,1.241,4.682,-0.394,-0.168,3.567
1.150,6.411,-0.241,-0.652,-0.701,3.121,0.178,3.394,1.161,5.046,1.336,1.545,0.780,5.476,-1.341,1.078,-0.841,2.114,1.258,4.617,-0.394,-0.175,3.502
1.200,6.346,-0.241,-0.717,-0.701,3.062,0.181,3.336,1.159,4.981,1.336,1.508,0.791,5.411,-1.341,1.013,-0.841,2.053,1.275,4.552,-0.394,-0.183,3.438
1.250,6.281,-0.241,-0.782,-0.701,3.003,0.185,3.278,1.158,4.916,1.336,1.471,0.802,5.346,-1.341,0.948,-0.841,1.992,1.292,4.487,-0.394,-0.190,3.373
1.300,6.216,-0.241,-0.847,-0.701,2.944,0.188,3.219,1.157,4.851,1.336,1.434,0.813,5.281,-1.341,0.883,-0.841,1.931,1.309,4.422,-0.394,-0.197,3.308
1.350,6.151,-0.241,-0.912,-0.701,2.884,0.192,3.161,1.155,4.786,1.336,1.397,0.824,5.216,-1.341,0.818,-0.841,1.871,1.326,4.357,-0.394,-0.204,3.244
1.400,6.086,-0.241,-0.977,-0.701,2.825,0.195,3.103,1.154,4.721,1.336,1.360,0.835,5.151,-1.341,0.753,-0.841,1.810,1.343,4.292,-0.394,-0.211,3.179
1.450,6.021,-0.241,-1.042,-0.701,2.766,0.199,3.044,1.153,4.656,1.336,1.323,0.846,5.086,-1.341,0.688,-0.841,1.749,1.359,4.227,-0.394,-0.218,3.115
1.500,5.956,-0.241,-1.107,-0.701,2.707,0.202,2.986,1.151,4.591,1.336,1.287,0.857,5.021,-1.341,0.623,-0.841,1.688,1.376,4.162,-0.394,-0.225,3.050
1.550,5.891,-0.241,-1.172,-0.701,2.648,0.205,2.928,1.150,4.526,1.336,1.250,0.868,4.956,-1.341,0.558,-0.841,1.627,1.393,4.097,-0.394,-0.232,2.985
1.600,5.826,-0.241,-1.237,-0.701,2.589,0.209,2.870,1.149,4.461,1.336,1.213,0.880,4.891,-1.341,0.493,-0.841,1.566,1.410,4.032,-0.394,-0.239,2.921
1.650,5.761,-0.241,-1.302,-0.701,2.531,0.212,2.811,1.147,4.396,1.336,1.176,0.891,4.826,-1.341,0.428,-0.841,1.506,1.427,3.967,-0.394,-0.246,2.856
1.700,5.696,-0.241,-1.367,-0.701,2.472,0.215,2.753,1.146,4.331,1.336,1.139,0.902,4.761,-1.341,0.363,-0.841,1.445,1.444,3.902,-0.394,-0.253,2.792
1.750,5.631,-0.241,-1.432,-0.701,2.413,0.218,2.695,1.145,4.266,1.336,1.102,0.913,4.696,-1.341,0.298,-0.841,1.384,1.461,3.837,-0.394,-0.260,2.727
1.800,5.566,-0.241,-1.497,-0.701,2.354,0.221,2.637,1.144,4.201,1.336,1.065,0.924,4.631,-1.341,0.233,-0.841,1.323,1.478,3.772,-0.394,-0.267,2.662
1.850,5.501,-0.241,-1.562,-0.701,2.295,0.224,2.579,1.142,4.136,1.336,1.028,0.935,4.566,-1.341,0.168,-0.841,1.262,1.495,3.707,-0.394,-0.274,2.598
1.900,5.436,-0.241,-1.627,-0.701,2.237,0.227,2.521,1.141,4.071,1.336,0.991,0.946,4.501,-1.341,0.103,-0.841,1.201,1.512,3.642,-0.394,-0.281,2.533
1.950,5.371,-0.241,-1.692,-0.701,2.178,0.230,2.462,1.140,4.006,1.336,0.954,0.957,4.436,-1.341,0.038,-0.841,1.141,1.529,3.577,-0.394,-0.288,2.468
2.000,5.306,-0.241,-1.757,-0.701,2.119,0.233,2.404,1.139,3.941,1.336,0.917,0.968,4.371,-1.341,-0.027,-0.841,1.080,1.546,3.512,-0.394,-0.295,2.404
2.050,5.241,-0.241,-1.822,-0.701,2.061,0.236,2.346,1.137,3.876,1.336,0.880,0.979,4.306,-1.341,-0.092,-0.841,1.019,1.563,3.447,-0.394,-0.302,2.339
2.100,5.176,-0.241,-1.887,-0.701,2.002,0.239,2.288,1.136,3.811,1.336,0.843,0.990,4.241,-1.341,-0.157,-0.841,0.958,1.580,3.382,-0.394,-0.309,2.275
2.150,5.111,-0.241,-1.952,-0.701,1.943,0.242,2.230,1.135,3.746,1.336,0.806,1.001,4.176,-1.341,-0.222,-0.841,0.895,1.596,3.317,-0.394,-0.316,2.210
2.200,5.046,-0.241,-2.017,-0.701,1.885,0.244,2.172,1.134,3.681,1.336,0.769,1.012,4.111,-1.341,-0.287,-0.841,0.832,1.611,3.252,-0.394,-0.323,2.145
2.250,4.981,-0.241,-2.082,-0.701,1.826,0.247,2.114,1.133,3.616,1.336,0.732,1.024,4.046,-1.341,-0.352,-0.841,0.768,1.624,3.187,-0.394,-0.330,2.081
2.300,4.916,-0.241,-2.147,-0.701,1.768,0.250,2.056,1.131,3.551,1.336,0.695,1.035,3.981,-1.341,-0.417,-0.841,0.704,1.636,3.122,-0.394,-0.338,2.016
2.350,4.851,-0.241,-2.212,-0.701,1.709,0.253,1.998,1.130,3.486,1.336,0.658,1.046,3.916,-1.341,-0.482,-0.841,0.641,1.647,3.057,-0.394,-0.345,1.952
2.400,4.786,-0.241,-2.277,-0.701,1.651,0.255,1.940,1.129,3.421,1.336,0.621,1.057,3.851,-1.341,-0.547,-0.841,0.578,1.657,2.992,-0.394,-0.352,1.887
2.450,4.721,-0.241,-2.342,-0.701,1.593,0.258,1.882,1.128,3.356,1.336,0.584,1.068,3.786,-1.341,-0.612,-0.841,0.515,1.665,2.927,-0.394,-0.359,1.822
2.500,4.656,-0.241,-2.407,-0.701,1.534,0.260,1.824,1.127,3.291,1.336,0.548,1.079,3.721,-1.341,-0.677,-0.841,0.453,1.673,2.862,-0.394,-0.366,1.758
2.550,4.591,-0.241,-2.472,-0.701,1.476,0.263,1.766,1.126,3.226,1.336,0.511,1.090,3.656,-1.341,-0.742,-0.841,0.392,1.679,2.797,-0.394,-0.373,1.693
2.600,4.526,-0.241,-2.537,-0.701,1.417,0.265,1.708,1.125,3.161,1.336,0.474,1.101,3.591,-1.341,-0.807,-0.841,0.331,1.685,2.732,-0.394,-0.380,1.628
2.650,4.461,-0.241,-2.602,-0.701,1.359,0.268,1.650,1.123,3.096,1.336,0.437,1.112,3.526,-1.341,-0.872,-0.841,0.271,1.690,2.667,-0.394,-0.387,1.564
2.700,4.396,-0.241,-2.667,-0.701,1.301,0.270,1.592,1.122,3.031,1.336,0.400,1.123,3.461,-1.341,-0.937,-0.841,0.212,1.694,2.602,-0.394,-0.394,1.499
2.750,4.331,-0.241,-2.732,-0.701,1.243,0.272,1.534,1.121,2.966,1.336,0.363,1.134,3.396,-1.341,-1.002,-0.841,0.152,1.699,2.537,-0.394,-0.401,1.435
2.800,4.266,-0.241,-2.797,-0.701,1.184,0.275,1.476,1.120,2.901,1.336,0.326,1.145,3.331,-1.341,-1.067,-0.841,0.093,1.703,2.472,-0.394,-0.408,1.370
2.850,4.201,-0.241,-2.862,-0.701,1.126,0.277,1.418,1.119,2.836,1.336,0.289,1.157,3.266,-1.341,-1.132,-0.841,0.033,1.707,2.407,-0.394,-0.415,1.305
2.900,4.136,-0.241,-2.927,-0.701,1.068,0.279,1.361,1.118,2.771,1.336,0.252,1.168,3.201,-1.341,-1.197,-0.841,-0.032,1.707,2.342,-0.394,-0.422,1.241
2.950,4.071,-0.241,-2.992,-0.701,1.010,0.282,1.303,1.117,2.706,1.336,0.215,1.179,3.136,-1.341,-1.262,-0.841,-0.097,1.707,2.277,-0.394,-0.429,1.176
3.000,4.006,-0.241,-3.057,-0.701,0.952,0.284,1.245,1.116,2.641,1.336,0.178,1.190,3.071,-1.341,-1.327,-0.841,-0.162,1.707,2.212,-0.394,-0.436,1.111
3.050,3.941,-0.241,-3.122,-0.701,0.894,0.286,1.187,1.115,2.576,1.336,0.141,1.201,3.006,-1.341,-1.392,-0.841,-0.227,1.707,2.147,-0.394,-0.443,1.047
3.100,3.876,-0.241,-3.187,-0.701,0.836,0.288,1.129,1.114,2.511,1.336,0.104,1.212,2.941,-1.341,-1.457,-0.841,-0.292,1.707,2.082,-0.394,-0.450,0.982
3.150,3.811,-0.241,-3.252,-0.701,0.777,0.290,1.071,1.113,2.446,1.336,0.066,1.223,2.876,-1.341,-1.522,-0.841,-0.357,1.707,2.017,-0.394,-0.457,0.918
3.200,3.746,-0.241,-3.317,-0.701,0.719,0.292,1.013,1.112,2.381,1.336,0.015,1.232,2.811,-1.341,-1.587,-0.841,-0.422,1.707,1.952,-0.394,-0.464,0.853
3.250,3.681,-0.241,-3.382,-0.701,0.661,0.295,0.952,1.112,2.316,1.336,-0.043,1.236,2.746,-1.341,-1.652,-0.841,-0.487,1.707,1.887,-0.394,-0.471,0.788
3.300,3.616,-0.241,-3.447,-0.701,0.603,0.297,0.890,1.113,2.251,1.336,-0.105,1.235,2.681,-1.341,-1.717,-0.841,-0.552,1.707,1.822,-0.394,-0.478,0.724
3.350,3.551,-0.241,-3.512,-0.701,0.545,0.299,0.826,1.113,2.186,1.336,-0.170,1.234,2.616,-1.341,-1.782,-0.841,-0.617,1.707,1.757,-0.394,-0.485,0.659
3.400,3.486,-0.241,-3.577,-0.701,0.486,0.302,0.761,1.113,2.121,1.336,-0.235,1.234,2.551,-1.341,-1.847,-0.841,-0.682,1.707,1.692,-0.394,-0.492,0.595
3.450,3.421,-0.241,-3.642,-0.701,0.428,0.305,0.696,1.113,2.056,1.336,-0.300,1.234,2.486,-1.341,-1.912,-0.841,-0.747,1.707,1.627,-0.394,-0.500,0.530
3.500,3.356,-0.241,-3.707,-0.701,0.369,0.308,0.631,1.113,1.991,1.336,-0.365,1.234,2.421,-1.341,-1.977,-0.841,-0.812,1.707,1.562,-0.394,-0.507,0.465
3.550,3.291,-0.241,-3.772,-0.701,0.310,0.311,0.566,1.113,1.926,1.336,-0.430,1.234,2.356,-1.341,-2.042,-0.841,-0.877,1.707,1.497,-0.394,-0.514,0.401
3.600,3.226,-0.241,-3.837,-0.701,0.251,0.314,0.501,1.113,1.861,1.336,-0.495,1.234,2.291,-1.341,-2.107,-0.841,-0.942,1.707,1.432,-0.394,-0.521,0.336
3.650,3.161,-0.241,-3.902,-0.701,0.193,0.317,0.436,1.113,1.796,1.336,-0.560,1.234,2.226,-1.341,-2.172,-0.841,-1.007,1.707,1.367,-0.394,-0.528,0.271
3.700,3.096,-0.241,-3.967,-0.701,0.134,0.320,0.371,1.113,1.731,1.336,-0.625,1.234,2.161,-1.341,-2.237,-0.841,-1.072,1.707,1.302,-0.394,-0.535,0.207
3.750,3.031,-0.241,-4.032,-0.701,0.075,0.323,0.306,1.113,1.666,1.336,-0.690,1.234,2.096,-1.341,-2.302,-0.841,-1.137,1.707,1.237,-0.394,-0.542,0.142
3.800,2.966,-0.241,-4.097,-0.701,0.016,0.327,0.241,1.113,1.601,1.336,-0.755,1.234,2.031,-1.341,-2.367,-0.841,-1.202,1.707,1.172,-0.394,-0.549,0.078
3.850,2.901,-0.241,-4.162,-0.701,-0.043,0.330,0.176,1.113,1.536,1.336,-0.820,1.234,1.966,-1.341,-2.432,-0.841,-1.267,1.707,1.107,-0.394,-0.556,0.013
3.900,2.836,-0.241,-4.227,-0.701,-0.102,0.333,0.111,1.113,1.471,1.336,-0.885,1.234,1.901,-1.341,-2.497,-0.841,-1.332,1.707,1.042,-0.394,-0.563,-0.052
3.950,2.771,-0.241,-4.292,-0.701,-0.164,0.334,0.046,1.113,1.406,1.336,-0.950,1.234,1.836,-1.341,-2.562,-0.841,-1.397,1.707,0.977,-0.394,-0.565,-0.117
4.000,2.706,-0.241,-4.357,-0.701,-0.229,0.334,-0.019,1.113,1.341,1.336,-1.015,1.234,1.771,-1.341,-2.627,-0.841,-1.462,1.707,0.912,-0.394,-0.565,-0.182
4.050,2.641,-0.241,-4.422,-0.701,-0.294,0.334,-0.084,1.113,1.276,1.336,-1.080,1.234,1.706,-1.341,-2.692,-0.841,-1.527,1.707,0.847,-0.394,-0.565,-0.247
4.100,2.576,-0.241,-4.487,-0.701,-0.359,0.334,-0.149,1.113,1.211,1.336,-1.145,1.234,1.641,-1.341,-2.757,-0.841,-1.592,1.707,0.782,-0.394,-0.565,-0.312
4.150,2.511,-0.241,-4.552,-0.701,-0.424,0.334,-0.214,1.113,1.146,1.336,-1.210,1.234,1.576,-1.341,-2.822,-0.841,-1.657,1.707,0.717,-0.394,-0.565,-0.377
4.200,2.446,-0.241,-4.617,-0.701,-0.489,0.334,-0.279,1.113,1.081,1.336,-1.275,1.234,1.511,-1.341,-2.887,-0.841,-1.722,1.707,0.652,-0.394,-0.565,-0.442
4.250,2.381,-0.241,-4.682,-0.701,-0.554,0.334,-0.344,1.113,1.016,1.336,-1.340,1.234,1.446,-1.341,-2.952,-0.841,-1.787,1.707,0.587,-0.394,-0.565,-0.507
4.300,2.316,-0.241,-4.747,-0.701,-0.619,0.334,-0.409,1.113,0.951,1.336,-1.405,1.234,1.381,-1.341,-3.017,-0.841,-1.852,1.707,0.522,-0.394,-0.565,-0.572
4.350,2.251,-0.241,-4.812,-0.701,-0.684,0.334,-0.474,1.113,0.886,1.336,-1.470,1.234,1.316,-1.341,-3.082,-0.841,-1.917,1.707,0.457,-0.394,-0.565,-0.637
4.400,2.186,-0.241,-4.877,-0.701,-0.749,0.334,-0.539,1.113,0.821,1.336,-1.535,1.234,1.251,-1.341,-3.147,-0.841,-1.982,1.707,0.392,-0.394,-0.565,-0.702
4.450,2.121,-0.241,-4.942,-0.701,-0.814,0.334,-0.604,1.113,0.756,1.336,-1.600,1.234,1.186,-1.341,-3.212,-0.841,-2.047,1.707,0.327,-0.394,-0.565,-0.767
4.500,2.056,-0.241,-5.007,-0.701,-0.879,0.334,-0.669,1.113,0.691,1.336,-1.665,1.234,1.121,-1.341,-3.277,-0.841,-2.112,1.707,0.262,-0.394,-0.565,-0.832
4.550,1.991,-0.241,-5.072,-0.701,-0.944,0.334,-0.734,1.113,0.626,1.336,-1.730,1.234,1.056,-1.341,-3.342,-0.841,-2.177,1.707,0.197,-0.394,-0.565,-0.897
4.600,1.926,-0.241,-5.137,-0.701,-1.009,0.334,-0.799,1.113,0.561,1.336,-1.795,1.234,0.991,-1.341,-3.407,-0.841,-2.242,1.707,0.132,-0.394,-0.565,-0.962
4.650,1.861,-0.241,-5.202,-0.701,-1.074,0.334,-0.864,1.113,0.496,1.336,-1.860,1.234,0.926,-1.341,-3.472,-0.841,-2.307,1.707,0.067,-0.394,-0.565,-1.027
4.700,1.796,-0.241,-5.267,-0.701,-1.139,0.334,-0.929,1.113,0.431,1.336,-1.925,1.234,0.861,-1.341,-3.537,-0.841,-2.372,1.707,0.002,-0.394,-0.565,-1.092
4.750,1.731,-0.241,-5.332,-0.701,-1.204,0.334,-0.994,1.113,0.366,1.336,-1.990,1.234,0.796,-1.341,-3.602,-0.841,-2.437,1.707,-0.063,-0.394,-0.565,-1.157
4.800,1.666,-0.241,-5.397,-0.701,-1.269,0.334,-1.059,1.113,0.301,1.336,-2.055,1.234,0.731,-1.341,-3.667,-0.841,-2.502,1.707,-0.128,-0.394,-0.565,-1.222
4.850,1.601,-0.241,-5.462,-0.701,-1.334,0.334,-1.124,1.113,0.236,1.336,-2.120,1.234,0.666,-1.341,-3.732,-0.841,-2.567,1.707,-0.193,-0.394,-0.565,-1.287
4.900,1.536,-0.241,-5.527,-0.701,-1.399,0.334,-1.189,1.113,0.171,1.336,-2.185,1.234,0.601,-1.341,-3.797,-0.841,-2.632,1.707,-0.258,-0.394,-0.565,-1.352
4.950,1.471,-0.241,-5.592,-0.701,-1.464,0.334,-1.254,1.113,0.106,1.336,-2.250,1.234,0.536,-1.341,-3.862,-0.841,-2.697,1.707,-0.323,-0.394,-0.565,-1.417
5.000,1.406,-0.241,-5.657,-0.701,-1.529,0.334,-1.319,1.113,0.041,1.336,-2.315,1.234,0.471,-1.341,-3.927,-0.841,-2.762,1.707,-0.388,-0.394,-0.565,-1.482
5.050,1.341,-0.241,-5.722,-0.701,-1.594,0.334,-1.384,1.113,-0.024,1.336,-2.380,1.234,0.406,-1.341,-3.992,-0.841,-2.827,1.707,-0.453,-0.394,-0.565,-1.547
5.100,1.276,-0.241,-5.787,-0.701,-1.659,0.334,-1.449,1.113,-0.089,1.336,-2.445,1.234,0.341,-1.341,-4.057,-0.841,-2.892,1.707,-0.518,-0.394,-0.565,-1.612
5.150,1.211,-0.241,-5.852,-0.701,-1.724,0.334,-1.514,1.113,-0.154,1.336,-2.510,1.234,0.276,-1.341,-4.122,-0.841,-2.957,1.707,-0.583,-0.394,-0.565,-1.677
5.200,1.146,-0.241,-5.917,-0.701,-1.789,0.334,-1.579,1.113,-0.219,1.336,-2.575,1.234,0.211,-1.341,-4.187,-0.841,-3.022,1.707,-0.648,-0.394,-0.565,-1.742
5.250,1.081,-0.241,-5.982,-0.701,-1.854,0.334,-1.644,1.113,-0.284,1.336,-2.640,1.234,0.146,-1.341,-4.252,-0.841,-3.087,1.707,-0.713,-0.394,-0.565,-1.807
5.300,1.016,-0.241,-6.047,-0.701,-1.919,0.334,-1.709,1.113,-0.349,1.336,-2.705,1.234,0.081,-1.341,-4.317,-0.841,-3.152,1.707,-0.778,-0.394,-0.565,-1.872
5.350,0.951,-0.241,-6.112,-0.701,-1.984,0.334,-1.774,1.113,-0.414,1.336,-2.770,1.234,0.016,-1.341,-4.382,-0.841,-3.217,1.707,-0.843,-0.394,-0.565,-1.937
5.400,0.886,-0.241,-6.177,-0.701,-2.049,0.334,-1.839,1.113,-0.479,1.336,-2.835,1.234,-0.049,-1.341,-4.447,-0.841,-3.282,1.707,-0.908,-0.394,-0.565,-2.002
5.450,0.821,-0.241,-6.242,-0.701,-2.114,0.334,-1.904,1.113,-0.544,1.336,-2.900,1.234,-0.114,-1.341,-4.512,-0.841,-3.347,1.707,-0.973,-0.394,-0.565,-2.067
5.500,0.756,-0.241,-6.307,-0.701,-2.179,0.334,-1.969,1.113,-0.609,1.336,-2.965,1.234,-0.179,-1.341,-4.577,-0.841,-3.412,1.707,-1.038,-0.394,-0.565,-2.132
5.550,0.691,-0.241,-6.372,-0.701,-2.244,0.334,-2.034,1.113,-0.674,1.336,-3.030,1.234,-0.244,-1.341,-4.642,-0.841,-3.477,1.707,-1.103,-0.394,-0.565,-2.197
5.600,0.626,-0.241,-6.437,-0.701,-2.309,0.334,-2.099,1.113,-0.739,1.336,-3.095,1.234,-0.309,-1.341,-4.707,-0.841,-3.542,1.707,-1.168,-0.394,-0.565,-2.262
5.650,0.561,-0.241,-6.502,-0.701,-2.374,0.334,-2.164,1.113,-0.804,1.336,-3.160,1.234,-0.374,-1.341,-4.772,-0.841,-3.607,1.707,-1.233,-0.394,-0.565,-2.327
5.700,0.496,-0.241,-6.567,-0.701,-2.439,0.334,-2.229,1.113,-0.869,1.336,-3.225,1.234,-0.439,-1.341,-4.837,-0.841,-3.672,1.707,-1.298,-0.394,-0.565,-2.392
5.750,0.431,-0.241,-6.632,-0.701,-2.504,0.334,-2.294,1.113,-0.934,1.336,-3.290,1.234,-0.504,-1.341,-4.902,-0.841,-3.737,1.707,-1.363,-0.394,-0.565,-2.457
5.800,0.366,-0.241,-6.697,-0.701,-2.569,0.334,-2.359,1.113,-0.999,1.336,-3.355,1.234,-0.569,-1.341,-4.967,-0.841,-3.802,1.707,-1.428,-0.394,-0.565,-2.522
5.850,0.301,-0.241,-6.762,-0.701,-2.634,0.334,-2.424,1.113,-1.064,1.336,-3.420,1.234,-0.634,-1.341,-5.032,-0.841,-3.867,1.707,-1.493,-0.394,-0.565,-2.587
5.900,0.236,-0.241,-6.827,-0.701,-2.699,0.334,-2.489,1.113,-1.129,1.336,-3.485,1.234,-0.699,-1.341,-5.097,-0.841,-3.932,1.707,-1.558,-0.394,-0.565,-2.652
5.950,0.171,-0.241,-6.892,-0.701,-2.764,0.334,-2.554,1.113,-1.194,1.336,-3.550,1.234,-0.764,-1.341,-5.162,-0.841,-3.997,1.707,-1.623,-0.394,-0.565,-2.717
6.000,0.106,-0.241,-6.957,-0.701,-2.829,0.334,-2.619,1.113,-1.259,1.336,-3.615,1.234,-0.829,-1.341,-5.227,-0.841,-4.062,1.707,-1.688,-0.394,-0.565,-2.782
6.050,0.041,-0.241,-7.022,-0.701,-2.894,0.334,-2.684,1.113,-1.324,1.336,-3.680,1.234,-0.894,-1.341,-5.292,-0.841,-4.127,1.707,-1.753,-0.394,-0.565,-2.847
6.100,-0.024,-0.241,-7.087,-0.701,-2.959,0.334,-2.749,1.113,-1.389,1.336,-3.745,1.234,-0.959,-1.341,-5.357,-0.841,-4.192,1.707,-1.818,-0.394,-0.565,-2.912
6.150,-0.089,-0.241,-7.152,-0.701,-3.024,0.334,-2.814,1.113,-1.454,1.336,-3.810,1.234,-1.024,-1.341,-5.422,-0.841,-4.257,1.707,-1.883,-0.394,-0.565,-2.977
6.200,-0.154,-0.241,-7.217,-0.701,-3.089,0.334,-2.879,1.113,-1.519,1.336,-3.875,1.234,-1.089,-1.341,-5.487,-0.841,-4.322,1.707,-1.948,-0.394,-0.565,-3.042
6.250,-0.219,-0.241,-7.282,-0.701,-3.154,0.334,-2.944,1.113,-1.584,1.336,-3.940,1.234,-1.154,-1.341,-5.552,-0.841,-4.387,1.707,-2.013,-0.394,-0.565,-3.107
6.300,-0.284,-0.241,-7.347,-0.701,-3.219,0.334,-3.009,1.113,-1.649,1.336,-4.005,1.234,-1.219,-1.341,-5.617,-0.841,-4.452,1.707,-2.078,-0.394,-0.565,-3.172
6.350,-0.349,-0.241,-7.412,-0.701,-3.284,0.334,-3.074,1.113,-1.714,1.336,-4.070,1.234,-1.284,-1.341,-5.682,-0.841,-4.517,1.707,-2.143,-0.394,-0.565,-3.237
6.400,-0.414,-0.241,-7.477,-0.701,-3.349,0.334,-3.139,1.113,-1.779,1.336,-4.135,1.234,-1.349,-1.341,-5.747,-0.841,-4.582,1.707,-2.208,-0.394,-0.565,-3.302
6.450,-0.479,-0.241,-7.542,-0.701,-3.414,0.334,-3.204,1.113,-1.844,1.336,-4.200,1.234,-1.414,-1.341,-5.812,-0.841,-4.647,1.707,-2.273,-0.394,-0.565,-3.367
6.500,-0.544,-0.241,-7.607,-0.701,-3.479,0.334,-3.269,1.113,-1.909,1.336,-4.265,1.234,-1.479,-1.341,-5.877,-0.841,-4.712,1.707,-2.338,-0.394,-0.565,-3.432
6.550,-0.609,-0.241,-7.672,-0.701,-3.544,0.334,-3.334,1.113,-1.974,1.336,-4.330,1.234,-1.544,-1.341,-5.942,-0.841,-4.777,1.707,-2.403,-0.394,-0.565,-3.497
6.600,-0.674,-0.241,-7.737,-0.701,-3.609,0.334,-3.399,1.113,-2.039,1.336,-4.395,1.234,-1.609,-1.341,-6.007,-0.841,-4.842,1.707,-2.468,-0.394,-0.565,-3.562
6.650,-0.739,-0.241,-7.802,-0.701,-3.674,0.334,-3.464,1.113,-2.104,1.336,-4.460,1.234,-1.674,-1.341,-6.072,-0.841,-4.907,1.707,-2.533,-0.394,-0.565,-3.627
6.700,-0.804,-0.241,-7.867,-0.701,-3.739,0.334,-3.529,1.113,-2.169,1.336,-4.525,1.234,-1.739,-1.341,-6.137,-0.841,-4.972,1.707,-2.598,-0.394,-0.565,-3.692
6.750,-0.869,-0.241,-7.932,-0.701,-3.804,0.334,-3.594,1.113,-2.234,1.336,-4.590,1.234,-1.804,-1.341,-6.202,-0.841,-5.037,1.707,-2.663,-0.394,-0.565,-3.757
